model|latency|file|prediction|truth
small|0.21|sentence_4.wav| I will be there in a few minutes.|I will be there in a few minutes.
small|0.19|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.19|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.20|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.22|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.19|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.21|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.19|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.19|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.20|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.20|sentence_40.wav| What did you do over the weekend?|What did you do over the weekend?
small|0.24|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.22|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.23|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.24|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.22|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.24|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.22|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.23|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.24|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.23|sentence_41.wav| I've been working on a new project at work.|I’ve been working on a new project at work.
small|0.22|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.23|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.23|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.24|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.22|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.22|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.22|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.23|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.24|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.22|sentence_42.wav| I'm planning a trip to the mountains next month.|I’m planning a trip to the mountains next month.
small|0.22|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.23|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.21|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.21|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.22|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.21|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.23|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.21|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.21|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.23|sentence_43.wav| Let's grab a coffee and talk about it.|Let’s grab a coffee and talk about it.
small|0.21|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.23|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.23|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.23|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.22|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.22|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.23|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.21|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.21|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.21|sentence_44.wav| It's been a long day, I'm exhausted.|It’s been a long day, I’m exhausted.
small|0.24|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.23|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.21|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.22|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.22|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.23|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.22|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.22|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.22|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.27|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
small|0.26|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.25|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.26|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.27|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.26|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.24|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.26|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.25|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.27|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.25|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
small|0.21|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.24|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.27|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.21|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.21|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.21|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.22|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.21|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.20|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.22|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
small|0.22|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.21|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.22|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.21|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.21|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.21|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.22|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.21|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.22|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.22|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
small|0.20|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.20|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.20|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.22|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.19|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.20|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.19|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.20|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.20|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.19|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
small|0.20|sentence_5.wav| What time does the meeting start tomorrow?|What time does the meeting start tomorrow?
